FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CONTAMINATED
icdg11whq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:37:08,29.663755,0.06360626220703125,-0.053619384765625,94.84899139404297,208.0533447265625,112.0,1.0249733924865723,-0.30056262016296387,1.8181431293487549,7760.0224609375,33.08869552612305,1.288655161857605,1.3299312591552734,0.0
icdg11wiq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:38:02,14.970785,0.082672119140625,0.02017974853515625,94.7358627319336,208.2217559814453,101.0,1.0245875120162964,-0.3543500006198883,2.4183778762817383,7959.7138671875,44.52023696899414,1.4923651218414307,1.4972970485687256,0.0
icdg11wjq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:38:35,14.970785,0.1085662841796875,0.0023040771484375,94.74388122558594,208.22454833984375,101.0,1.024095058441162,-0.36694085597991943,2.368121862411499,8031.18017578125,44.17374038696289,1.4881415367126465,1.4846545457839966,0.0
icdg11wkq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:39:08,14.970785,0.09156036376953125,0.0050811767578125,94.74287414550781,208.22967529296875,101.0,1.0236581563949585,-0.36363041400909424,2.400402545928955,7983.14697265625,44.151397705078125,1.4988325834274292,1.5037142038345337,0.0
icdg11wlq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:39:41,14.970785,0.10894775390625,0.012725830078125,94.74597930908203,208.2295684814453,101.0,1.0214461088180542,-0.34842416644096375,2.395540237426758,8009.08935546875,44.126338958740234,1.4882925748825073,1.4987502098083496,0.0
icdg11wmq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:40:14,14.970785,0.0974578857421875,0.0167694091796875,94.74524688720703,208.23033142089844,101.0,1.021702527999878,-0.3487606644630432,2.403818368911743,8014.564453125,44.14241409301758,1.4934914112091064,1.5099962949752808,0.0
icdg11wnq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:40:53,29.663755,0.0885009765625,-0.0380096435546875,94.85254669189453,208.07440185546875,106.0,1.0235552787780762,-0.26490330696105957,1.8288638591766357,7771.69140625,33.746036529541016,1.2978739738464355,1.335270643234253,0.0
icdg11woq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:41:41,29.663755,0.08638763427734375,0.005828857421875,94.8451919555664,208.078125,106.0,1.025316834449768,-0.2713407278060913,1.772887110710144,7801.7001953125,33.62351989746094,1.2974597215652466,1.3386013507843018,0.0
icdg11wpq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:42:29,29.663755,0.08232879638671875,-0.0354766845703125,94.84903717041016,208.0834197998047,112.0,1.0259367227554321,-0.26852527260780334,1.8409699201583862,7767.326171875,32.94905471801758,1.2921421527862549,1.3326603174209595,0.0
icdg11wqq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:43:17,29.663755,0.087554931640625,-0.0341033935546875,94.85182189941406,208.07635498046875,106.0,1.0258013010025024,-0.24137739837169647,1.8066436052322388,7778.1865234375,33.799957275390625,1.2957189083099365,1.3335330486297607,0.0
icdg11wrq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:44:11,14.970785,0.10120391845703125,0.02684783935546875,94.75370025634766,208.23330688476562,101.0,1.0254360437393188,-0.3325102627277374,2.3919789791107178,7971.931640625,44.19252014160156,1.4751497507095337,1.4999535083770752,0.0
