FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg11wyq_drz.fits,F125W,11,101.0,0,10,2013-10-16,22:48:38,29.663755,0.0859375,-0.0092010498046875,93.92889404296875,196.35137939453125,293.0,1.0076000690460205,-0.07273799180984497,1.5334773063659668,8202.5732421875,21.52396583557129,1.5700639486312866,1.7270275354385376
icdg11wzq_drz.fits,F125W,11,101.0,0,10,2013-10-16,22:49:26,29.663755,0.04756927490234375,-0.176483154296875,93.93296813964844,196.35366821289062,97.0,1.0003399848937988,-0.009688555262982845,1.4897066354751587,8243.7060546875,21.310989379882812,1.5669498443603516,1.7332361936569214
icdg11x0q_drz.fits,F160W,11,101.0,0,11,2013-10-16,22:50:20,14.970785,0.127166748046875,0.03139495849609375,93.82874298095703,196.55921936035156,101.0,0.9975900053977966,-0.04913605749607086,1.666650414466858,8480.759765625,28.055248260498047,1.7831367254257202,2.052663564682007
icdg11x1q_drz.fits,F160W,11,101.0,0,11,2013-10-16,22:50:53,14.970785,0.12781524658203125,0.04550933837890625,93.82554626464844,196.5365447998047,217.0,0.9989100098609924,-0.0036167092621326447,1.9649821519851685,8399.36328125,29.45686912536621,1.7983208894729614,2.0440163612365723
icdg11x2q_drz.fits,F160W,11,101.0,0,11,2013-10-16,22:51:26,14.970785,0.1478424072265625,0.0972747802734375,93.83689880371094,196.54840087890625,218.0,0.9915950298309326,-0.08064373582601547,1.9262911081314087,8346.51171875,29.19279670715332,1.7897471189498901,2.0431275367736816
icdg11x3q_drz.fits,F160W,11,101.0,0,11,2013-10-16,22:51:59,14.970785,0.14026641845703125,0.0478668212890625,93.8255844116211,196.5428009033203,217.0,0.999239981174469,-0.029267961159348488,1.9675235748291016,8352.18359375,29.416824340820312,1.784205436706543,2.037435531616211
icdg11x4q_drz.fits,F160W,11,101.0,0,11,2013-10-16,22:52:32,14.970785,0.122955322265625,0.089874267578125,93.82492065429688,196.53187561035156,330.0,1.0006699562072754,-0.05242156982421875,2.0499000549316406,8378.658203125,29.88982582092285,1.7987103462219238,2.0409107208251953
icdg11x5q_drz.fits,F125W,11,101.0,0,12,2013-10-16,22:53:11,29.663755,0.11217498779296875,-0.038330078125,93.9354476928711,196.3536834716797,97.0,1.0035300254821777,-0.019303441047668457,1.4348820447921753,8210.51953125,20.983448028564453,1.5649609565734863,1.7241917848587036
icdg11x6q_drz.fits,F125W,11,101.0,0,12,2013-10-16,22:53:59,29.663755,0.13311004638671875,-0.0279541015625,93.93951416015625,196.35240173339844,97.0,1.0046300888061523,0.04885625094175339,1.437005639076233,8226.453125,21.007774353027344,1.5605099201202393,1.7216203212738037
icdg11x7q_drz.fits,F125W,11,101.0,0,12,2013-10-16,22:54:47,29.663755,0.09297943115234375,-0.0082855224609375,93.93537139892578,196.36204528808594,299.0,1.0070500373840332,0.0027744050603359938,1.550872564315796,8204.6748046875,21.624364852905273,1.56415593624115,1.7352592945098877
